96# Number of electrodes
# x z
  54	  55	  59	  60	20.81	0.0577426
  55	  56	  60	  61	17.55	0.0628445
  56	  57	  61	  62	17.83	0.0622817
  57	  58	  62	  63	20.90	0.0575399
  58	  59	  63	  64	18.40	0.0611601
  59	  60	  64	  65	22.82	0.0551838
  60	  61	  65	  66	14.72	0.0688912
  61	  62	  66	  67	21.46	0.0567389
  62	  63	  67	  68	18.55	0.0609335
  63	  64	  68	  69	16.79	0.0641761
  64	  65	  69	  70	30.26	0.049007
  65	  66	  70	  71	18.57	0.0608534
  66	  67	  71	  72	21.91	0.0561501
  67	  68	  72	  73	21.89	0.0562344
  68	  69	  73	  74	17.24	0.0631838
  69	  70	  74	  75	20.70	0.0575294
  70	  71	  75	  76	20.28	0.0582305
  71	  72	  76	  77	21.16	0.0569535
  72	  73	  77	  78	22.53	0.0552741
  73	  74	  78	  79	19.59	0.0590239
  74	  75	  79	  80	19.24	0.0596195
  75	  76	  80	  81	18.47	0.0606165
  76	  77	  81	  82	15.89	0.0655897
  77	  78	  82	  83	18.21	0.0610534
  78	  79	  83	  84	22.89	0.0547043
  79	  80	  84	  85	15.43	0.0666507
  80	  81	  85	  86	18.02	0.061381
  81	  82	  86	  87	18.51	0.0607877
  82	  83	  87	  88	11.47	0.0794543
  83	  84	  88	  89	21.70	0.056343
  84	  85	  89	  90	21.02	0.0570691
  85	  86	  90	  91	19.30	0.0597099
  86	  87	  91	  92	22.13	0.0558513
  87	  88	  92	  93	28.43	0.0501995
  88	  89	  93	  94	21.06	0.0572055
  89	  90	  94	  95	18.14	0.0617797
  90	  91	  95	  96	17.31	0.0630992
   1	   2	   7	   8	16.68	0.0890114
   2	   3	   8	   9	19.14	0.0811705
   3	   4	   9	  10	21.42	0.0757716
   4	   5	  10	  11	16.82	0.0883574
   5	   6	  11	  12	13.40	0.102879
   6	   7	  12	  13	19.97	0.0787726
   7	   8	  13	  14	17.32	0.085953
   8	   9	  14	  15	11.57	0.114165
   9	  10	  15	  16	20.41	0.0774673
  10	  11	  16	  17	23.56	0.0710108
  11	  12	  17	  18	17.84	0.0838876
  12	  13	  18	  19	25.54	0.0676783
  13	  14	  19	  20	27.20	0.065418
  14	  15	  20	  21	23.90	0.0701013
  15	  16	  21	  22	23.49	0.0705954
  18	  19	  24	  25	19.17	0.0795393
  19	  20	  25	  26	20.23	0.0769893
  20	  21	  26	  27	22.11	0.0727752
  21	  22	  27	  28	17.21	0.0850862
  22	  23	  28	  29	20.64	0.0760396
  23	  24	  29	  30	25.08	0.0676063
  24	  25	  30	  31	18.39	0.0814099
  25	  26	  31	  32	21.03	0.0748924
  26	  27	  32	  33	23.75	0.0696978
  27	  28	  33	  34	16.47	0.0872449
  28	  29	  34	  35	16.12	0.0882673
  29	  30	  35	  36	17.64	0.0834984
  30	  31	  36	  37	14.18	0.0963058
  31	  32	  37	  38	16.96	0.0852284
  32	  33	  38	  39	20.54	0.0758176
  33	  34	  39	  40	18.19	0.0815454
  34	  35	  40	  41	15.04	0.0923411
  35	  36	  41	  42	16.09	0.0881895
  36	  37	  42	  43	16.04	0.0882921
  37	  38	  43	  44	21.07	0.0743761
  38	  39	  44	  45	21.67	0.072985
  39	  40	  45	  46	17.11	0.0845695
  40	  41	  46	  47	22.90	0.0708672
  41	  42	  47	  48	27.90	0.0632936
  42	  43	  48	  49	31.70	0.0593716
  43	  44	  49	  50	52.56	0.0477146
  44	  45	  50	  51	36.55	0.0555333
  45	  46	  51	  52	29.06	0.0619957
  46	  47	  52	  53	24.83	0.0673056
  47	  48	  53	  54	18.82	0.0794489
  48	  49	  54	  55	24.03	0.0685847
  49	  50	  55	  56	29.93	0.06105
  50	  51	  56	  57	13.65	0.0975762
  51	  52	  57	  58	19.39	0.0776837
  52	  53	  58	  59	14.34	0.0946242
  53	  54	  59	  60	13.81	0.0966057
  54	  55	  60	  61	15.41	0.0899674
  55	  56	  61	  62	13.89	0.0960357
  57	  58	  63	  64	13.99	0.0957173
  58	  59	  64	  65	17.12	0.083501
  59	  60	  65	  66	12.46	0.103681
  60	  61	  66	  67	14.61	0.0926044
  61	  62	  67	  68	15.56	0.088918
  62	  63	  68	  69	12.54	0.103107
  63	  64	  69	  70	15.76	0.0883043
  64	  65	  70	  71	19.46	0.0770437
  65	  66	  71	  72	14.23	0.0943339
  66	  67	  72	  73	17.38	0.0827943
  67	  68	  73	  74	14.73	0.0920631
  68	  69	  74	  75	12.14	0.105304
  69	  70	  75	  76	17.71	0.0815445
  70	  71	  76	  77	15.67	0.0881745
  71	  72	  77	  78	15.62	0.088493
  72	  73	  78	  79	14.84	0.0911121
  73	  74	  79	  80	16.55	0.0850487
  74	  75	  80	  81	14.42	0.0929497
  75	  76	  81	  82	11.50	0.108459
  76	  77	  82	  83	11.24	0.110755
  77	  78	  83	  84	19.12	0.0771893
  78	  79	  84	  85	10.68	0.11499
  79	  80	  85	  86	10.76	0.113855
  80	  81	  86	  87	20.78	0.0736831
  81	  82	  87	  88	11.28	0.110581
  82	  83	  88	  89	10.55	0.116287
  83	  84	  89	  90	21.22	0.0729571
  84	  85	  90	  91	17.63	0.0817822
  85	  86	  91	  92	13.16	0.0996251
  86	  87	  92	  93	19.00	0.0781152
  89	  90	  95	  96	13.17	0.0996726
   1	   2	   8	   9	20.12	0.102318
   2	   3	   9	  10	26.34	0.0853012
   3	   4	  10	  11	16.10	0.120254
   4	   5	  11	  12	19.17	0.105892
   5	   6	  12	  13	23.90	0.0905776
   6	   7	  13	  14	20.54	0.100153
   7	   8	  14	  15	14.51	0.129413
   8	   9	  15	  16	17.79	0.111181
  10	  11	  17	  18	22.53	0.0934892
  11	  12	  18	  19	17.41	0.112246
  12	  13	  19	  20	19.70	0.102507
